,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
86,86,MichaelObasman,,"Federal Capital Territory, Nig",141,57,2294,67,"Tinubu thinks this 2023 election is about Lagos alone, Can someone tell him that there’re 35 other states in Nigeria?"
87,87,TKolinz,Song writer|Rapper|Enthusiast |Overthinker| Chelseafan|Content Creator|DM for ADs &Promotions||Pocket friendly Gig||You loose when you ran away from loosing|,Every party and gatherings ,3539,3542,77408,30,Season 2 of House of Dragon is coming out in 2024. Which kind wickedness is that? A whole 2 years? By that time Peter Obi has celebrated one year in office while Tinubu and Atiku will be dragging from one court to the other. Nawao
88,88,CaptainOrangee,𓃵 Friendly🔸Humble▪️Gentle🔸Optimist ▪️Ambivert🔸Intuitive▪️LA Lakers🔸 Arsenal▪️Barcelona fan🔸Humanity Before Religion▪️Farmer🔸Patriot ▪️ 1Cor 13:7 🧡,Places that matter🔸,2402,3453,143615,52,"Benue state Apc Governorship candidate, Rev. FR. Hyacinth Alia and Regina Akume receives Senator. Oluremi Tinubu and Hajia Nana Shettima in the state Capital today Makurdi.

Tinubu is in Kano, Remi the wife is in Benue. https://t.co/W7oa8IMdMv"
89,89,OzyBundee,"I am a unique mixture of being laid back but i am extremely focused at the same time, but can be very social and the life of the party as well",South Africa,2319,1793,31789,653,"You mention Peter Obi's wife's name, We will mention Remi tinubu name.

There are videos of Remi misbehaving in public. It's not a pretty look. 

As I said all is fair in love and war. 🥱🥱"
90,90,Olivia87837833,just me no pretence,,37,0,7,1185,"In July 2018, Joe Blankson swam 13 times and rescued 13 people out of 25 people involved in a boat accident in Rivers State.

On his 14th attempt, he got exhausted and drowned.

Retweet this hero

| NYSC chioma Nigerians Ezra Tunde Dubai seyi Tinubu mayor church Anambra atiku | https://t.co/jPg3sO61RT"
91,91,imranbabaahmed,"My lord does not err, nor does He forget (20:52). @ManUtd❤️",,1278,2319,80448,292,"If Anambra is Peter Obi’s Manifesto and Lagos is Tinubu’s Manifesto, then Peter Obi should quickly become the Personal Assistant to the Gateman of Tinubu’s Driver."
92,92,kelvin_ugbem,Versatile and open to taking any opportunity life presents,,193,35,443,1657,"People are saying Peter Obi’s son should come and campaign for his father just like Seyi Tinubu is doing for his father. Its so funny because who are Obidients? We are Peter Obi’s children. We’ve been marching for our Father since June. Tinubu has a son, Peter Obi has a battalion"
93,93,v_i_c_t_o_r_y_4,,"Benin-City, Nigeria",54,2,117,0,"Even rat see shege😂😂😂 happening live at Uniben. Benin rat non get joy oo😂 @Naija_PR
horny of ife
#wike
olosho
bella shmurda
#marryher
#cheating
oba of benin
bolt
venza
seyi tinubu
uk prime minister
airtel
kenneth pkonkwo
obaseki
warri
rangr rover
sabinus
osimhen
bashir https://t.co/SRTxbEUrkW"
94,94,AJ_Ibekwem,"An Economist/Financial Advisor, Public Servants, Retail Manager, Hotelier, And Cryptocurrency 📈Expert. 
Follow ___ @AJ_Ibekwem",Global Citizen ,693,472,6067,1,"@NgLabour @PeterObi @YunusaTanko @aburechambers @Kennedy4Aha Dear Nigerians 🇳🇬,
@PeterObi @NgLabour is the only ex- Governor who forfeited his pension package for the common good of the Anambra people.
Tinubu &amp;Atiku have collected billions of naira as pension since leaving office.
This's a big selling point. Preach this gospel.
@AJ_Ibekwem"
95,95,TheNigerianBar,A Nigerian Premium Law and politics News blog,"Abuja, Nigeria",691,7170,52617,0,Obi Challenges Tinubu: ‘Forget Fancy Manifesto…Come And Talk To Nigerians’ https://t.co/eyjr6T2uvS
96,96,AmJimeta,Forcà Barca sc:am_jimeta,,514,192,2375,1100,The guys in this video say Seyi Tinubu instructed thugs to attack them while they were pasting posters of the PDP candidate in Lagos. They say he had initially instructed a policeman to shoot them. https://t.co/wWjwm7nh1b
97,97,Kysburnguinea,Fashion model & a food lover.     I’m OBIDIENT & YUSUF TO THE CALL 🤭❤️,"London, England",479,326,993,1185,"In July 2018, Joe Blankson swam 13 times and rescued 13 people out of 25 people involved in a boat accident in Rivers State.

On his 14th attempt, he got exhausted and drowned.

Retweet this hero

| NYSC chioma Nigerians Ezra Tunde Dubai seyi Tinubu mayor church Anambra atiku | https://t.co/jPg3sO61RT"
98,98,Equity_ofs,Highly OBIdient #Obidient,,194,158,1595,28,"Amoda Ogunlere (Tinubu) and his hungry boys have tried vehemently to separate Tinubu’s push for Presidency from his Satanic @OfficialAPCNg party POOR performance and backwardness 

It is not working  it can’t work, journalists are not buying it, Nigerians are not buying it."
99,99,king_solomon09,,,1072,398,3372,166,"BREAKING: Under Tinubu MC Oloumo may be the minister of transportation. 

Nigerians,  vote wisely. Vote for Peter Obi. If you allow Tinubu with MC Oloumo being your minister of transportation you know what that means.  Enough is enough. Take back your country from LOOTERS."
100,100,FadaunsiAdeniyi,The Power To Fight Injustice Lies In Justice,,4497,4113,139430,1598,"The most corrupt and self-enriching pension law in the history of Nigeria was signed by Tinubu in 2007. We are Nigerians, our culture doesn't dignify criminals so why should we vote for one?"
101,101,DimOffia,"Trumpeter, political scientist and a great guy.
old account lost
I follow back sometimes",,469,111,447,1065,"This is the sad reality!! 

If you think you’re too big for politics, MC Oluomo will be your next governor

NYSC • Reno Omokri • Rice • Seyi Tinubu • Crocs • Apostle Suleman • President Buhari https://t.co/TVQU9PKvII"
102,102,rhemygreat,Just want Τ̲̅ǿ be myself @ every point i find myself & not tryin Τ̲̅ǿ be some else,Nigeria,494,395,21085,1328,"Dear Nigerians.

Let's see who is more responsible &amp; Breaking boundaries across globe. Like for Seyi Tinubu, Retweet for Oseloka Obi. https://t.co/c1812MBcEW"
103,103,Nze_jaa,Simple and friendly but respectful ✌🏿Biafran & Aba made🙌🏿 Nwafor Igbo 💪🏿❤️,Usa ,378,137,3749,5,@BashirAhmaad This is the Buhari's legacy Tinubu want to build on https://t.co/t9Zju9477z
104,104,echumghai,Am a simple man by nature and I really believe in fairness,,57,7,1467,1494,"This is Oseloka Peter Gregory Obi Jnr,
He is an actor, movie producer and businessman just like his father.
He's not a POLITICAL JOBBER like Seyi Tinubu who knows without politics and drugs, he's nothing. 

Anambra pastor efcc davido Bayelsa lisandro martinez abia Nelson ronaldo https://t.co/P7GIFCInMH"
105,105,its_JIM_,Jesus Freak || Realtor || Graphic & Website Designer || DMCA || Graduate Student || ‘upcoming Influencer’ 😜 Likes' and/or 'Reweets' not endorsements.,,422,417,2018,1185,"In July 2018, Joe Blankson swam 13 times and rescued 13 people out of 25 people involved in a boat accident in Rivers State.

On his 14th attempt, he got exhausted and drowned.

Retweet this hero

| NYSC chioma Nigerians Ezra Tunde Dubai seyi Tinubu mayor church Anambra atiku | https://t.co/jPg3sO61RT"
106,106,Dkingdom_boy,I’m a king!,,53,51,3028,849,"I'm guessing Seyi tinubu must be well rested after an exhausting rally... kindly ask him who gave the order to turn off the light at the lekki toll gate on 20-10-20.

If he can’t answer truthfully, do not mix his name with Peter Obi's son. 

That's one heat you don't want."
107,107,JAjibola,,,243,81,6777,9,"PDP chieftain, Bode George, says Iyorchia Ayu should resign as the party's national chairman and this should be before the election. 

I want to see how Jandor &amp; Funke Akindele will win a local Government in Tinubu’s Lagos even with their social media vote.😄 https://t.co/V4gEzAPnIw"
108,108,Zayyan_ubandoma,"Hal jaza’ul ihsan Illal ihsan...👏.. Madridsta 👍. Biologist. PDP member, Atiku’s supporter, Director North central #AtikuKawai. Retweets are endorsement",Global Citizen ,1315,2901,50472,96,"Atiku has released his policy document and he has been on Arise TV/Public  to talk about the plans.

Tinubu has released his manifestos but yet to talk about th contents. The last time he tried to talk about his plans in Public, he ended up speaking in parables."
109,109,OMEGA71574482,,,418,163,5430,1598,"The most corrupt and self-enriching pension law in the history of Nigeria was signed by Tinubu in 2007. We are Nigerians, our culture doesn't dignify criminals so why should we vote for one?"
110,110,RadioApprentice,Poet | Writer | Podcast Host @oralvaultradio🎙| Communications Strategist | Jack of all friends master of the bests 😁| IG: Radio_Apprentice,,3202,3505,1600,0,"I chose politics for this week, because I would like to discuss some people’s manifesto 😁!! Click to watch full clip https://t.co/Y6UvkU0COW | 2023Elections |

|Atiku|Tinubu|Wike|Obi|Obidents|2023polls https://t.co/h3MEZd9HDq"
111,111,ekwunife_dan,Product Management | Product Marketing | UI/UX Designing I Corporate Training I Proud Son to the Best Mom in the 🌎,"CT, USA",5003,3545,68117,626,"If you know the amount of attacks, insults, &amp; threats Obi influencers receive from Tinubu supporters everyday, you won’t ever call Obi supporters hotheads. Agbado people create more than 500 troll accounts everyday for their nefarious activities. You block 100, 300 pops up."
112,112,Sam4Onyenwanyi,Live and Let’s Live,Nigeria,686,369,4626,1100,The guys in this video say Seyi Tinubu instructed thugs to attack them while they were pasting posters of the PDP candidate in Lagos. They say he had initially instructed a policeman to shoot them. https://t.co/wWjwm7nh1b
113,113,onyi_nwoke,,,82,71,2819,42,"God, if there is anything Nigerians have done to deserve the current punishment we are going through, please forgive us.

After Buhari, not Tinubu again, please.

We can't go from Grandfather to Ancestors.

Please God. https://t.co/9cn2v1LKnM"
114,114,Alumjerome1,"Man of principle
Lover of wisdom plus freedom",Warri Delta State,2143,713,2076,631,"They will never show you Videos like this! We are not making a mistake in Electing Peter Obi to librate this country, he has done it before in Anambra State. 

Abuja • Labour Party • Aso Rock • Kano • Seyi Tinubu • Delta • Ooni • South East. https://t.co/ftfo0LRYW4"
115,115,TroyesDave,Just me,"Tutong, Brunei ",86,73,2783,35,"Only GOD can be Master of this Beauty!!! Beautiful Asperitas cloud formation.

""Seyi Tinubu"" NYSC #Cheating Abati Abuja ""Arise TV"" Ikoyi Ashawo ""Nathaniel Bassey"" ""Go and Verify"" Enugu Kano Ooni ""South East"" ""Bad To Me"" ""Rishi Sunak"" #Abuja Kaduna Ikpeazu Rufai Toothache https://t.co/R131kOo8T3"
116,116,ML_Akanni,Old account suspended | Admin Officer @lnsa | I RELY ONLY ON ALLAH | Interested in conversations about Safety & Security - Leadership prowess. LFC | LNSA,Isàlé Èko,271,14,922,43,"PASTOR JAM PASTOR TODAY FOR GOVERNMENT HOUSE 👌

Gov. Ortom to Mrs Tinubu: ""I am worried seeing Fr. Alia in politics when he should be preaching in church"".

Mrs Tinubu to Ortom: ""The Bible says when the righteous are in authority, the people rejoice; righteousness exalts a ..."
117,117,LifeOfEnglio,I would like to apologize to anyone I have not offended for PeterObi. Please be patient. I will get to you shortly. Student of Life🌴🌊 Emotionally enlightened.,Somwhere in the Universe ,337,164,1359,551,"This actually brought tears to my eyes mehn!Take a look at the party people are coming to defend.The day we wake up will be the beginning of greatness in our lives!Guys just look at the evil people, people are defending. Ah!

Seyi tinubu bode George Ikpeazu flood Nathaniel bassey https://t.co/hyFB4CUL8z"
118,118,Jagunbaba,"Cool and nice fellow! Engineer, husband, father, son. Everything Jesus💯 @Chelseafc for life❗#ChampionsOfEurope","London, England",8084,9913,27247,50,"""The way you pray for forgiveness is the way we pray for forgiveness in the holy Quran. The day my wife was ordained a pastor, I was there..Pastor Adeboye gave me Abraham, &amp; I said what's d meaning, he said watch out, the father of nations""

Tinubu to Islamic Groups &amp; CAN in Kano https://t.co/R0EuzH7p4q"
119,119,Olivia87837833,just me no pretence,,37,0,7,1328,"Dear Nigerians.

Let's see who is more responsible &amp; Breaking boundaries across globe. Like for Seyi Tinubu, Retweet for Oseloka Obi. https://t.co/c1812MBcEW"
120,120,arthur_ole3,Microbiologist,Nigeria,994,372,9964,419,‘Copy and paste’ — Dele Momodu accuses Tinubu of repackaging Abiola’s manifesto | TheCable https://t.co/CMuuAEKj2U https://t.co/pYOPpzAZzw
121,121,Sam4Onyenwanyi,Live and Let’s Live,Nigeria,686,369,4626,631,"They will never show you Videos like this! We are not making a mistake in Electing Peter Obi to librate this country, he has done it before in Anambra State. 

Abuja • Labour Party • Aso Rock • Kano • Seyi Tinubu • Delta • Ooni • South East. https://t.co/ftfo0LRYW4"
122,122,slinzberry,"Don’t expect to build up the weak by pulling down the strong…. 🖤 Aries ♈️….Your NO1 PayPal, cashapp, & btc🔌… fast confirmation and payment, ur fund is safe 📈",Unknown,1022,146,1116,109,These people are very wicked. No matter the rubbish Tinubu is saying the will be clapping for him🤣 https://t.co/ROHLX3UG3Q
123,123,TroyesDave,Just me,"Tutong, Brunei ",86,73,2783,43,"Failure is not a Person, its an Event! Never say Never when Greatness is calling on You to Rise and Shine! You will Succeed 💕

Christ Jesus / Ikoyi / Abati / Atiku / Seyi Tinubu / Kenneth Okonkwo / Rivers #Cheating / Oba of Benin / Sabinus / Iran https://t.co/KmlOfL7l8A"
124,124,D_4_dammy,"Economist🕵📔📊
Digital Marketer💰📉💹
Manchester United 🔴⚫️🔴
#MUFC🔴⚫️🔴",,272,86,1422,551,"This actually brought tears to my eyes mehn!Take a look at the party people are coming to defend.The day we wake up will be the beginning of greatness in our lives!Guys just look at the evil people, people are defending. Ah!

Seyi tinubu bode George Ikpeazu flood Nathaniel bassey https://t.co/hyFB4CUL8z"
